Date,source_sheet,Bird,Feeder Visits
2025-12-17,"Auburn, AL 36830 Daily Sum",House Sparrow,
2025-12-18,"Auburn, AL 36830 Daily Sum",House Sparrow,
2025-12-19,"Auburn, AL 36830 Daily Sum",House Sparrow,
2025-12-20,"Auburn, AL 36830 Daily Sum",House Sparrow,
2025-12-21,"Auburn, AL 36830 Daily Sum",House Sparrow,
2025-12-22,"Auburn, AL 36830 Daily Sum",House Sparrow,
2025-12-23,"Auburn, AL 36830 Daily Sum",House Sparrow,
2025-12-24,"Auburn, AL 36830 Daily Sum",House Sparrow,
2025-12-25,"Auburn, AL 36830 Daily Sum",House Sparrow,
2025-12-26,"Auburn, AL 36830 Daily Sum",House Sparrow,
2025-12-27,"Auburn, AL 36830 Daily Sum",House Sparrow,
2025-12-28,"Auburn, AL 36830 Daily Sum",House Sparrow,
2025-12-29,"Auburn, AL 36830 Daily Sum",House Sparrow,
2025-12-30,"Auburn, AL 36830 Daily Sum",House Sparrow,
2025-12-31,"Auburn, AL 36830 Daily Sum",House Sparrow,
2026-01-01,"Auburn, AL 36830 Daily Sum",House Sparrow,
2026-01-02,"Auburn, AL 36830 Daily Sum",House Sparrow,
2026-01-03,"Auburn, AL 36830 Daily Sum",House Sparrow,
2026-01-04,"Auburn, AL 36830 Daily Sum",House Sparrow,
2026-01-05,"Auburn, AL 36830 Daily Sum",House Sparrow,
2026-01-06,"Auburn, AL 36830 Daily Sum",House Sparrow,
2026-01-07,"Auburn, AL 36830 Daily Sum",House Sparrow,
2026-01-08,"Auburn, AL 36830 Daily Sum",House Sparrow,
2026-01-09,"Auburn, AL 36830 Daily Sum",House Sparrow,
2026-01-10,"Auburn, AL 36830 Daily Sum",House Sparrow,
2026-01-11,"Auburn, AL 36830 Daily Sum",House Sparrow,
2025-12-02,"Auburn, AL 36830 Daily Sum",Mourning Dove,
2025-12-03,"Auburn, AL 36830 Daily Sum",Mourning Dove,
2025-12-04,"Auburn, AL 36830 Daily Sum",Mourning Dove,
2025-12-05,"Auburn, AL 36830 Daily Sum",Mourning Dove,
2025-12-06,"Auburn, AL 36830 Daily Sum",Mourning Dove,5.0
2025-12-07,"Auburn, AL 36830 Daily Sum",Mourning Dove,1.0
2025-12-08,"Auburn, AL 36830 Daily Sum",Mourning Dove,
2025-12-09,"Auburn, AL 36830 Daily Sum",Mourning Dove,4.0
2025-12-10,"Auburn, AL 36830 Daily Sum",Mourning Dove,
2025-12-11,"Auburn, AL 36830 Daily Sum",Mourning Dove,
2025-12-12,"Auburn, AL 36830 Daily Sum",Mourning Dove,
2025-12-13,"Auburn, AL 36830 Daily Sum",Mourning Dove,
2025-12-14,"Auburn, AL 36830 Daily Sum",Mourning Dove,
2025-12-15,"Auburn, AL 36830 Daily Sum",Mourning Dove,
2025-12-16,"Auburn, AL 36830 Daily Sum",Mourning Dove,
2025-12-17,"Auburn, AL 36830 Daily Sum",Mourning Dove,
2025-12-18,"Auburn, AL 36830 Daily Sum",Mourning Dove,
2025-12-19,"Auburn, AL 36830 Daily Sum",Mourning Dove,
2025-12-20,"Auburn, AL 36830 Daily Sum",Mourning Dove,
2025-12-21,"Auburn, AL 36830 Daily Sum",Mourning Dove,
2025-12-22,"Auburn, AL 36830 Daily Sum",Mourning Dove,
2025-12-23,"Auburn, AL 36830 Daily Sum",Mourning Dove,
2025-12-24,"Auburn, AL 36830 Daily Sum",Mourning Dove,
2025-12-25,"Auburn, AL 36830 Daily Sum",Mourning Dove,
2025-12-26,"Auburn, AL 36830 Daily Sum",Mourning Dove,
2025-12-27,"Auburn, AL 36830 Daily Sum",Mourning Dove,3.0
2025-12-28,"Auburn, AL 36830 Daily Sum",Mourning Dove,
2025-12-29,"Auburn, AL 36830 Daily Sum",Mourning Dove,
2025-12-30,"Auburn, AL 36830 Daily Sum",Mourning Dove,
2025-12-31,"Auburn, AL 36830 Daily Sum",Mourning Dove,
2026-01-01,"Auburn, AL 36830 Daily Sum",Mourning Dove,
2026-01-02,"Auburn, AL 36830 Daily Sum",Mourning Dove,
2026-01-03,"Auburn, AL 36830 Daily Sum",Mourning Dove,4.0
2026-01-04,"Auburn, AL 36830 Daily Sum",Mourning Dove,5.0
2026-01-05,"Auburn, AL 36830 Daily Sum",Mourning Dove,2.0
2026-01-06,"Auburn, AL 36830 Daily Sum",Mourning Dove,
2026-01-07,"Auburn, AL 36830 Daily Sum",Mourning Dove,
2026-01-08,"Auburn, AL 36830 Daily Sum",Mourning Dove,
2026-01-09,"Auburn, AL 36830 Daily Sum",Mourning Dove,2.0
2026-01-10,"Auburn, AL 36830 Daily Sum",Mourning Dove,4.0
2026-01-11,"Auburn, AL 36830 Daily Sum",Mourning Dove,
2025-11-22,"Auburn, AL 36830 Daily Sum",Gray Catbird,1.0
2025-12-02,"Auburn, AL 36830 Daily Sum",Gray Catbird,
2025-12-03,"Auburn, AL 36830 Daily Sum",Gray Catbird,
2025-12-04,"Auburn, AL 36830 Daily Sum",Gray Catbird,
2025-12-05,"Auburn, AL 36830 Daily Sum",Gray Catbird,
2025-12-06,"Auburn, AL 36830 Daily Sum",Gray Catbird,
2025-12-07,"Auburn, AL 36830 Daily Sum",Gray Catbird,1.0
2025-12-08,"Auburn, AL 36830 Daily Sum",Gray Catbird,
2025-12-09,"Auburn, AL 36830 Daily Sum",Gray Catbird,
2025-12-10,"Auburn, AL 36830 Daily Sum",Gray Catbird,
2025-12-11,"Auburn, AL 36830 Daily Sum",Gray Catbird,
2025-12-12,"Auburn, AL 36830 Daily Sum",Gray Catbird,
2025-12-13,"Auburn, AL 36830 Daily Sum",Gray Catbird,
2025-12-14,"Auburn, AL 36830 Daily Sum",Gray Catbird,
2025-12-15,"Auburn, AL 36830 Daily Sum",Gray Catbird,
2025-12-16,"Auburn, AL 36830 Daily Sum",Gray Catbird,
2025-12-17,"Auburn, AL 36830 Daily Sum",Gray Catbird,
2025-12-18,"Auburn, AL 36830 Daily Sum",Gray Catbird,
2025-12-19,"Auburn, AL 36830 Daily Sum",Gray Catbird,
2025-12-20,"Auburn, AL 36830 Daily Sum",Gray Catbird,1.0
2025-12-21,"Auburn, AL 36830 Daily Sum",Gray Catbird,
2025-12-22,"Auburn, AL 36830 Daily Sum",Gray Catbird,1.0
2025-12-23,"Auburn, AL 36830 Daily Sum",Gray Catbird,
2025-12-24,"Auburn, AL 36830 Daily Sum",Gray Catbird,
2025-12-25,"Auburn, AL 36830 Daily Sum",Gray Catbird,
2025-12-26,"Auburn, AL 36830 Daily Sum",Gray Catbird,
2025-12-27,"Auburn, AL 36830 Daily Sum",Gray Catbird,
2025-12-28,"Auburn, AL 36830 Daily Sum",Gray Catbird,
2025-12-29,"Auburn, AL 36830 Daily Sum",Gray Catbird,1.0
2025-12-30,"Auburn, AL 36830 Daily Sum",Gray Catbird,
2025-12-31,"Auburn, AL 36830 Daily Sum",Gray Catbird,
2026-01-01,"Auburn, AL 36830 Daily Sum",Gray Catbird,
2026-01-02,"Auburn, AL 36830 Daily Sum",Gray Catbird,
2026-01-03,"Auburn, AL 36830 Daily Sum",Gray Catbird,
2026-01-04,"Auburn, AL 36830 Daily Sum",Gray Catbird,
2026-01-05,"Auburn, AL 36830 Daily Sum",Gray Catbird,1.0
2026-01-06,"Auburn, AL 36830 Daily Sum",Gray Catbird,
2026-01-07,"Auburn, AL 36830 Daily Sum",Gray Catbird,
2026-01-08,"Auburn, AL 36830 Daily Sum",Gray Catbird,
2026-01-09,"Auburn, AL 36830 Daily Sum",Gray Catbird,1.0
2026-01-10,"Auburn, AL 36830 Daily Sum",Gray Catbird,
2026-01-11,"Auburn, AL 36830 Daily Sum",Gray Catbird,
2025-12-01,"Auburn, AL 36830 Daily Sum",Chestnut-backed Chickadee,1.0
2025-12-02,"Auburn, AL 36830 Daily Sum",Chestnut-backed Chickadee,
2025-12-03,"Auburn, AL 36830 Daily Sum",Chestnut-backed Chickadee,
2025-12-04,"Auburn, AL 36830 Daily Sum",Chestnut-backed Chickadee,
2025-12-05,"Auburn, AL 36830 Daily Sum",Chestnut-backed Chickadee,
2025-12-06,"Auburn, AL 36830 Daily Sum",Chestnut-backed Chickadee,
2025-12-07,"Auburn, AL 36830 Daily Sum",Chestnut-backed Chickadee,
2025-12-08,"Auburn, AL 36830 Daily Sum",Chestnut-backed Chickadee,
2025-12-09,"Auburn, AL 36830 Daily Sum",Chestnut-backed Chickadee,
2025-12-10,"Auburn, AL 36830 Daily Sum",Chestnut-backed Chickadee,
2025-12-11,"Auburn, AL 36830 Daily Sum",Chestnut-backed Chickadee,
2025-12-12,"Auburn, AL 36830 Daily Sum",Chestnut-backed Chickadee,
2025-12-13,"Auburn, AL 36830 Daily Sum",Chestnut-backed Chickadee,
2025-12-14,"Auburn, AL 36830 Daily Sum",Chestnut-backed Chickadee,
2025-12-15,"Auburn, AL 36830 Daily Sum",Chestnut-backed Chickadee,
2025-12-16,"Auburn, AL 36830 Daily Sum",Chestnut-backed Chickadee,
2025-12-17,"Auburn, AL 36830 Daily Sum",Chestnut-backed Chickadee,
2025-12-18,"Auburn, AL 36830 Daily Sum",Chestnut-backed Chickadee,
2025-12-19,"Auburn, AL 36830 Daily Sum",Chestnut-backed Chickadee,
2025-12-20,"Auburn, AL 36830 Daily Sum",Chestnut-backed Chickadee,
2025-12-21,"Auburn, AL 36830 Daily Sum",Chestnut-backed Chickadee,
2025-12-22,"Auburn, AL 36830 Daily Sum",Chestnut-backed Chickadee,
2025-12-23,"Auburn, AL 36830 Daily Sum",Chestnut-backed Chickadee,
2025-12-24,"Auburn, AL 36830 Daily Sum",Chestnut-backed Chickadee,
2025-12-25,"Auburn, AL 36830 Daily Sum",Chestnut-backed Chickadee,
2025-12-26,"Auburn, AL 36830 Daily Sum",Chestnut-backed Chickadee,
2025-12-27,"Auburn, AL 36830 Daily Sum",Chestnut-backed Chickadee,
2025-12-28,"Auburn, AL 36830 Daily Sum",Chestnut-backed Chickadee,
2025-12-29,"Auburn, AL 36830 Daily Sum",Chestnut-backed Chickadee,
2025-12-30,"Auburn, AL 36830 Daily Sum",Chestnut-backed Chickadee,
2025-12-31,"Auburn, AL 36830 Daily Sum",Chestnut-backed Chickadee,
2026-01-01,"Auburn, AL 36830 Daily Sum",Chestnut-backed Chickadee,
2026-01-02,"Auburn, AL 36830 Daily Sum",Chestnut-backed Chickadee,
2026-01-03,"Auburn, AL 36830 Daily Sum",Chestnut-backed Chickadee,
2026-01-04,"Auburn, AL 36830 Daily Sum",Chestnut-backed Chickadee,
2026-01-05,"Auburn, AL 36830 Daily Sum",Chestnut-backed Chickadee,
2026-01-06,"Auburn, AL 36830 Daily Sum",Chestnut-backed Chickadee,
2026-01-07,"Auburn, AL 36830 Daily Sum",Chestnut-backed Chickadee,
2026-01-08,"Auburn, AL 36830 Daily Sum",Chestnut-backed Chickadee,
2026-01-09,"Auburn, AL 36830 Daily Sum",Chestnut-backed Chickadee,
2026-01-10,"Auburn, AL 36830 Daily Sum",Chestnut-backed Chickadee,
2026-01-11,"Auburn, AL 36830 Daily Sum",Chestnut-backed Chickadee,
2025-10-30,"Auburn, AL 36830 Daily Sum",Downy Woodpecker,
2025-10-31,"Auburn, AL 36830 Daily Sum",Downy Woodpecker,
2025-11-01,"Auburn, AL 36830 Daily Sum",Downy Woodpecker,
2025-11-02,"Auburn, AL 36830 Daily Sum",Downy Woodpecker,
2025-11-03,"Auburn, AL 36830 Daily Sum",Downy Woodpecker,
2025-11-04,"Auburn, AL 36830 Daily Sum",Downy Woodpecker,
2025-11-05,"Auburn, AL 36830 Daily Sum",Downy Woodpecker,
2025-11-06,"Auburn, AL 36830 Daily Sum",Downy Woodpecker,
2025-11-07,"Auburn, AL 36830 Daily Sum",Downy Woodpecker,
2025-11-08,"Auburn, AL 36830 Daily Sum",Downy Woodpecker,
2025-11-09,"Auburn, AL 36830 Daily Sum",Downy Woodpecker,
2025-11-10,"Auburn, AL 36830 Daily Sum",Downy Woodpecker,
2025-11-11,"Auburn, AL 36830 Daily Sum",Downy Woodpecker,
2025-11-12,"Auburn, AL 36830 Daily Sum",Downy Woodpecker,
2025-11-13,"Auburn, AL 36830 Daily Sum",Downy Woodpecker,
2025-11-14,"Auburn, AL 36830 Daily Sum",Downy Woodpecker,
2025-11-15,"Auburn, AL 36830 Daily Sum",Downy Woodpecker,
2025-11-16,"Auburn, AL 36830 Daily Sum",Downy Woodpecker,
2025-11-17,"Auburn, AL 36830 Daily Sum",Downy Woodpecker,
2025-11-18,"Auburn, AL 36830 Daily Sum",Downy Woodpecker,
2025-11-19,"Auburn, AL 36830 Daily Sum",Downy Woodpecker,
2025-11-20,"Auburn, AL 36830 Daily Sum",Downy Woodpecker,
2025-11-21,"Auburn, AL 36830 Daily Sum",Downy Woodpecker,
2025-11-22,"Auburn, AL 36830 Daily Sum",Downy Woodpecker,
2025-11-23,"Auburn, AL 36830 Daily Sum",Downy Woodpecker,
2025-11-24,"Auburn, AL 36830 Daily Sum",Downy Woodpecker,
2025-11-25,"Auburn, AL 36830 Daily Sum",Downy Woodpecker,
2025-11-26,"Auburn, AL 36830 Daily Sum",Downy Woodpecker,
2025-11-27,"Auburn, AL 36830 Daily Sum",Downy Woodpecker,
2025-11-28,"Auburn, AL 36830 Daily Sum",Downy Woodpecker,
2025-11-29,"Auburn, AL 36830 Daily Sum",Downy Woodpecker,
2025-11-30,"Auburn, AL 36830 Daily Sum",Downy Woodpecker,
2025-12-01,"Auburn, AL 36830 Daily Sum",Downy Woodpecker,
2025-12-02,"Auburn, AL 36830 Daily Sum",Downy Woodpecker,
2025-12-03,"Auburn, AL 36830 Daily Sum",Downy Woodpecker,1.0
2025-12-04,"Auburn, AL 36830 Daily Sum",Downy Woodpecker,
2025-12-05,"Auburn, AL 36830 Daily Sum",Downy Woodpecker,
2025-12-06,"Auburn, AL 36830 Daily Sum",Downy Woodpecker,
2025-12-07,"Auburn, AL 36830 Daily Sum",Downy Woodpecker,
2025-12-08,"Auburn, AL 36830 Daily Sum",Downy Woodpecker,
2025-12-09,"Auburn, AL 36830 Daily Sum",Downy Woodpecker,
2025-12-10,"Auburn, AL 36830 Daily Sum",Downy Woodpecker,
2025-12-11,"Auburn, AL 36830 Daily Sum",Downy Woodpecker,
2025-12-12,"Auburn, AL 36830 Daily Sum",Downy Woodpecker,
2025-12-13,"Auburn, AL 36830 Daily Sum",Downy Woodpecker,
2025-12-14,"Auburn, AL 36830 Daily Sum",Downy Woodpecker,
2025-12-15,"Auburn, AL 36830 Daily Sum",Downy Woodpecker,
2025-12-16,"Auburn, AL 36830 Daily Sum",Downy Woodpecker,
2025-12-17,"Auburn, AL 36830 Daily Sum",Downy Woodpecker,
2025-12-18,"Auburn, AL 36830 Daily Sum",Downy Woodpecker,
2025-12-19,"Auburn, AL 36830 Daily Sum",Downy Woodpecker,
2025-12-20,"Auburn, AL 36830 Daily Sum",Downy Woodpecker,
2025-12-21,"Auburn, AL 36830 Daily Sum",Downy Woodpecker,
2025-12-22,"Auburn, AL 36830 Daily Sum",Downy Woodpecker,
2025-12-23,"Auburn, AL 36830 Daily Sum",Downy Woodpecker,
2025-12-24,"Auburn, AL 36830 Daily Sum",Downy Woodpecker,
2025-12-25,"Auburn, AL 36830 Daily Sum",Downy Woodpecker,
2025-12-26,"Auburn, AL 36830 Daily Sum",Downy Woodpecker,
2025-12-27,"Auburn, AL 36830 Daily Sum",Downy Woodpecker,
2025-12-28,"Auburn, AL 36830 Daily Sum",Downy Woodpecker,
2025-12-29,"Auburn, AL 36830 Daily Sum",Downy Woodpecker,
2025-12-30,"Auburn, AL 36830 Daily Sum",Downy Woodpecker,
2025-12-31,"Auburn, AL 36830 Daily Sum",Downy Woodpecker,
2026-01-01,"Auburn, AL 36830 Daily Sum",Downy Woodpecker,
2026-01-02,"Auburn, AL 36830 Daily Sum",Downy Woodpecker,
2026-01-03,"Auburn, AL 36830 Daily Sum",Downy Woodpecker,
2026-01-04,"Auburn, AL 36830 Daily Sum",Downy Woodpecker,
2026-01-05,"Auburn, AL 36830 Daily Sum",Downy Woodpecker,
2026-01-06,"Auburn, AL 36830 Daily Sum",Downy Woodpecker,
2026-01-07,"Auburn, AL 36830 Daily Sum",Downy Woodpecker,
2026-01-08,"Auburn, AL 36830 Daily Sum",Downy Woodpecker,
2026-01-09,"Auburn, AL 36830 Daily Sum",Downy Woodpecker,
2026-01-10,"Auburn, AL 36830 Daily Sum",Downy Woodpecker,
2026-01-11,"Auburn, AL 36830 Daily Sum",Downy Woodpecker,
2025-10-30,"Auburn, AL 36830 Daily Sum",Pine Warbler,
2025-10-31,"Auburn, AL 36830 Daily Sum",Pine Warbler,
2025-11-01,"Auburn, AL 36830 Daily Sum",Pine Warbler,
2025-11-02,"Auburn, AL 36830 Daily Sum",Pine Warbler,
2025-11-03,"Auburn, AL 36830 Daily Sum",Pine Warbler,
2025-11-04,"Auburn, AL 36830 Daily Sum",Pine Warbler,
2025-11-05,"Auburn, AL 36830 Daily Sum",Pine Warbler,
2025-11-06,"Auburn, AL 36830 Daily Sum",Pine Warbler,
2025-11-07,"Auburn, AL 36830 Daily Sum",Pine Warbler,
2025-11-08,"Auburn, AL 36830 Daily Sum",Pine Warbler,
2025-11-09,"Auburn, AL 36830 Daily Sum",Pine Warbler,
2025-11-10,"Auburn, AL 36830 Daily Sum",Pine Warbler,
2025-11-11,"Auburn, AL 36830 Daily Sum",Pine Warbler,
2025-11-12,"Auburn, AL 36830 Daily Sum",Pine Warbler,
2025-11-13,"Auburn, AL 36830 Daily Sum",Pine Warbler,
2025-11-14,"Auburn, AL 36830 Daily Sum",Pine Warbler,
2025-11-15,"Auburn, AL 36830 Daily Sum",Pine Warbler,
2025-11-16,"Auburn, AL 36830 Daily Sum",Pine Warbler,
2025-11-17,"Auburn, AL 36830 Daily Sum",Pine Warbler,
2025-11-18,"Auburn, AL 36830 Daily Sum",Pine Warbler,
2025-11-19,"Auburn, AL 36830 Daily Sum",Pine Warbler,
2025-11-20,"Auburn, AL 36830 Daily Sum",Pine Warbler,
2025-11-21,"Auburn, AL 36830 Daily Sum",Pine Warbler,
2025-11-22,"Auburn, AL 36830 Daily Sum",Pine Warbler,
2025-11-23,"Auburn, AL 36830 Daily Sum",Pine Warbler,
2025-11-24,"Auburn, AL 36830 Daily Sum",Pine Warbler,
2025-11-25,"Auburn, AL 36830 Daily Sum",Pine Warbler,
2025-11-26,"Auburn, AL 36830 Daily Sum",Pine Warbler,
2025-11-27,"Auburn, AL 36830 Daily Sum",Pine Warbler,
2025-11-28,"Auburn, AL 36830 Daily Sum",Pine Warbler,
2025-11-29,"Auburn, AL 36830 Daily Sum",Pine Warbler,
2025-11-30,"Auburn, AL 36830 Daily Sum",Pine Warbler,
2025-12-01,"Auburn, AL 36830 Daily Sum",Pine Warbler,
2025-12-02,"Auburn, AL 36830 Daily Sum",Pine Warbler,
2025-12-03,"Auburn, AL 36830 Daily Sum",Pine Warbler,
2025-12-04,"Auburn, AL 36830 Daily Sum",Pine Warbler,
2025-12-05,"Auburn, AL 36830 Daily Sum",Pine Warbler,
2025-12-06,"Auburn, AL 36830 Daily Sum",Pine Warbler,
2025-12-07,"Auburn, AL 36830 Daily Sum",Pine Warbler,
2025-12-08,"Auburn, AL 36830 Daily Sum",Pine Warbler,
2025-12-09,"Auburn, AL 36830 Daily Sum",Pine Warbler,
2025-12-10,"Auburn, AL 36830 Daily Sum",Pine Warbler,
2025-12-11,"Auburn, AL 36830 Daily Sum",Pine Warbler,
2025-12-12,"Auburn, AL 36830 Daily Sum",Pine Warbler,
2025-12-13,"Auburn, AL 36830 Daily Sum",Pine Warbler,
2025-12-14,"Auburn, AL 36830 Daily Sum",Pine Warbler,
2025-12-15,"Auburn, AL 36830 Daily Sum",Pine Warbler,
2025-12-16,"Auburn, AL 36830 Daily Sum",Pine Warbler,
2025-12-17,"Auburn, AL 36830 Daily Sum",Pine Warbler,
2025-12-18,"Auburn, AL 36830 Daily Sum",Pine Warbler,
2025-12-19,"Auburn, AL 36830 Daily Sum",Pine Warbler,
2025-12-20,"Auburn, AL 36830 Daily Sum",Pine Warbler,
2025-12-21,"Auburn, AL 36830 Daily Sum",Pine Warbler,
2025-12-22,"Auburn, AL 36830 Daily Sum",Pine Warbler,
2025-12-23,"Auburn, AL 36830 Daily Sum",Pine Warbler,
2025-12-24,"Auburn, AL 36830 Daily Sum",Pine Warbler,
2025-12-25,"Auburn, AL 36830 Daily Sum",Pine Warbler,
2025-12-26,"Auburn, AL 36830 Daily Sum",Pine Warbler,
2025-12-27,"Auburn, AL 36830 Daily Sum",Pine Warbler,1.0
2025-12-28,"Auburn, AL 36830 Daily Sum",Pine Warbler,
2025-12-29,"Auburn, AL 36830 Daily Sum",Pine Warbler,
2025-12-30,"Auburn, AL 36830 Daily Sum",Pine Warbler,
2025-12-31,"Auburn, AL 36830 Daily Sum",Pine Warbler,
2026-01-01,"Auburn, AL 36830 Daily Sum",Pine Warbler,
2026-01-02,"Auburn, AL 36830 Daily Sum",Pine Warbler,
2026-01-03,"Auburn, AL 36830 Daily Sum",Pine Warbler,
2026-01-04,"Auburn, AL 36830 Daily Sum",Pine Warbler,
2026-01-05,"Auburn, AL 36830 Daily Sum",Pine Warbler,
2026-01-06,"Auburn, AL 36830 Daily Sum",Pine Warbler,
2026-01-07,"Auburn, AL 36830 Daily Sum",Pine Warbler,
2026-01-08,"Auburn, AL 36830 Daily Sum",Pine Warbler,
2026-01-09,"Auburn, AL 36830 Daily Sum",Pine Warbler,
2026-01-10,"Auburn, AL 36830 Daily Sum",Pine Warbler,
2026-01-11,"Auburn, AL 36830 Daily Sum",Pine Warbler,
2025-10-30,"Auburn, AL 36830 Daily Sum",Red Winged Blackbird,
2025-10-31,"Auburn, AL 36830 Daily Sum",Red Winged Blackbird,
2025-11-01,"Auburn, AL 36830 Daily Sum",Red Winged Blackbird,
2025-11-02,"Auburn, AL 36830 Daily Sum",Red Winged Blackbird,
2025-11-03,"Auburn, AL 36830 Daily Sum",Red Winged Blackbird,
2025-11-04,"Auburn, AL 36830 Daily Sum",Red Winged Blackbird,
2025-11-05,"Auburn, AL 36830 Daily Sum",Red Winged Blackbird,
2025-11-06,"Auburn, AL 36830 Daily Sum",Red Winged Blackbird,
2025-11-07,"Auburn, AL 36830 Daily Sum",Red Winged Blackbird,
2025-11-08,"Auburn, AL 36830 Daily Sum",Red Winged Blackbird,
2025-11-09,"Auburn, AL 36830 Daily Sum",Red Winged Blackbird,
2025-11-10,"Auburn, AL 36830 Daily Sum",Red Winged Blackbird,
2025-11-11,"Auburn, AL 36830 Daily Sum",Red Winged Blackbird,
2025-11-12,"Auburn, AL 36830 Daily Sum",Red Winged Blackbird,
2025-11-13,"Auburn, AL 36830 Daily Sum",Red Winged Blackbird,
2025-11-14,"Auburn, AL 36830 Daily Sum",Red Winged Blackbird,
2025-11-15,"Auburn, AL 36830 Daily Sum",Red Winged Blackbird,
2025-11-16,"Auburn, AL 36830 Daily Sum",Red Winged Blackbird,
2025-11-17,"Auburn, AL 36830 Daily Sum",Red Winged Blackbird,
2025-11-18,"Auburn, AL 36830 Daily Sum",Red Winged Blackbird,
2025-11-19,"Auburn, AL 36830 Daily Sum",Red Winged Blackbird,
2025-11-20,"Auburn, AL 36830 Daily Sum",Red Winged Blackbird,
2025-11-21,"Auburn, AL 36830 Daily Sum",Red Winged Blackbird,
2025-11-22,"Auburn, AL 36830 Daily Sum",Red Winged Blackbird,
2025-11-23,"Auburn, AL 36830 Daily Sum",Red Winged Blackbird,
2025-11-24,"Auburn, AL 36830 Daily Sum",Red Winged Blackbird,
2025-11-25,"Auburn, AL 36830 Daily Sum",Red Winged Blackbird,
2025-11-26,"Auburn, AL 36830 Daily Sum",Red Winged Blackbird,
2025-11-27,"Auburn, AL 36830 Daily Sum",Red Winged Blackbird,
2025-11-28,"Auburn, AL 36830 Daily Sum",Red Winged Blackbird,
2025-11-29,"Auburn, AL 36830 Daily Sum",Red Winged Blackbird,
2025-11-30,"Auburn, AL 36830 Daily Sum",Red Winged Blackbird,
2025-12-01,"Auburn, AL 36830 Daily Sum",Red Winged Blackbird,
2025-12-02,"Auburn, AL 36830 Daily Sum",Red Winged Blackbird,
2025-12-03,"Auburn, AL 36830 Daily Sum",Red Winged Blackbird,
2025-12-04,"Auburn, AL 36830 Daily Sum",Red Winged Blackbird,
2025-12-05,"Auburn, AL 36830 Daily Sum",Red Winged Blackbird,
2025-12-06,"Auburn, AL 36830 Daily Sum",Red Winged Blackbird,
2025-12-07,"Auburn, AL 36830 Daily Sum",Red Winged Blackbird,
2025-12-08,"Auburn, AL 36830 Daily Sum",Red Winged Blackbird,
2025-12-09,"Auburn, AL 36830 Daily Sum",Red Winged Blackbird,
2025-12-10,"Auburn, AL 36830 Daily Sum",Red Winged Blackbird,
2025-12-11,"Auburn, AL 36830 Daily Sum",Red Winged Blackbird,
2025-12-12,"Auburn, AL 36830 Daily Sum",Red Winged Blackbird,
2025-12-13,"Auburn, AL 36830 Daily Sum",Red Winged Blackbird,
2025-12-14,"Auburn, AL 36830 Daily Sum",Red Winged Blackbird,
2025-12-15,"Auburn, AL 36830 Daily Sum",Red Winged Blackbird,
2025-12-16,"Auburn, AL 36830 Daily Sum",Red Winged Blackbird,
2025-12-17,"Auburn, AL 36830 Daily Sum",Red Winged Blackbird,
2025-12-18,"Auburn, AL 36830 Daily Sum",Red Winged Blackbird,
2025-12-19,"Auburn, AL 36830 Daily Sum",Red Winged Blackbird,
2025-12-20,"Auburn, AL 36830 Daily Sum",Red Winged Blackbird,
2025-12-21,"Auburn, AL 36830 Daily Sum",Red Winged Blackbird,
2025-12-22,"Auburn, AL 36830 Daily Sum",Red Winged Blackbird,
2025-12-23,"Auburn, AL 36830 Daily Sum",Red Winged Blackbird,
2025-12-24,"Auburn, AL 36830 Daily Sum",Red Winged Blackbird,
2025-12-25,"Auburn, AL 36830 Daily Sum",Red Winged Blackbird,
2025-12-26,"Auburn, AL 36830 Daily Sum",Red Winged Blackbird,
2025-12-27,"Auburn, AL 36830 Daily Sum",Red Winged Blackbird,
2025-12-28,"Auburn, AL 36830 Daily Sum",Red Winged Blackbird,
2025-12-29,"Auburn, AL 36830 Daily Sum",Red Winged Blackbird,
2025-12-30,"Auburn, AL 36830 Daily Sum",Red Winged Blackbird,
2025-12-31,"Auburn, AL 36830 Daily Sum",Red Winged Blackbird,2.0
2026-01-01,"Auburn, AL 36830 Daily Sum",Red Winged Blackbird,
2026-01-02,"Auburn, AL 36830 Daily Sum",Red Winged Blackbird,
2026-01-03,"Auburn, AL 36830 Daily Sum",Red Winged Blackbird,
2026-01-04,"Auburn, AL 36830 Daily Sum",Red Winged Blackbird,
2026-01-05,"Auburn, AL 36830 Daily Sum",Red Winged Blackbird,
2026-01-06,"Auburn, AL 36830 Daily Sum",Red Winged Blackbird,
2026-01-07,"Auburn, AL 36830 Daily Sum",Red Winged Blackbird,
2026-01-08,"Auburn, AL 36830 Daily Sum",Red Winged Blackbird,
2026-01-09,"Auburn, AL 36830 Daily Sum",Red Winged Blackbird,
2026-01-10,"Auburn, AL 36830 Daily Sum",Red Winged Blackbird,
2026-01-11,"Auburn, AL 36830 Daily Sum",Red Winged Blackbird,
2025-10-30,"Auburn, AL 36830 Daily Sum",Anna's Hummingbird,
2025-10-31,"Auburn, AL 36830 Daily Sum",Anna's Hummingbird,
2025-11-01,"Auburn, AL 36830 Daily Sum",Anna's Hummingbird,
2025-11-02,"Auburn, AL 36830 Daily Sum",Anna's Hummingbird,
2025-11-03,"Auburn, AL 36830 Daily Sum",Anna's Hummingbird,
2025-11-04,"Auburn, AL 36830 Daily Sum",Anna's Hummingbird,
2025-11-05,"Auburn, AL 36830 Daily Sum",Anna's Hummingbird,
